 Elevation, residuals, C/No Max, C/No Min, C/No Delta, MaxCno2Second, Delta Carrier phase, deltaCorrected PR, 2nd delta,PS Residual, Los Value
42,-12538703.51,52,51,-1,52,17832.17,373.99,0.18,52.07,LOS
42,-12556909.58,52,51,-1,52,17832.12,373.96,0.03,52.06,LOS
42,-12575115.68,52,51,-1,52,17832.15,373.88,0.08,52.05,LOS
42,-12720766.14,52,51,-1,53,17832.9,373.34,0.38,53.74,LOS
42,-12738972.22,52,51,-1,52,17832.94,373.34,0,53.73,LOS
42,-12757177.93,52,51,-1,52,17832.64,373.65,-0.31,53.35,LOS
42,-12775383.52,52,51,-1,52,17832.54,374.31,-0.66,52.24,LOS
42,-12793589.1,52,51,-1,52,17832.52,373.36,0.94,52.03,LOS
42,-12811794.64,52,51,-1,52,17832.5,373.04,0.33,52.07,LOS
42,-12830000.2,52,51,-1,52,17832.53,373.26,-0.23,51.83,LOS
42,-12848205.87,52,51,-1,52,17832.68,372.77,0.49,52.01,LOS
42,-12866411.79,52,51,-1,52,17832.97,372.77,0,52.13,LOS
42,-13667464.51,52,51,-1,51,17835.58,370.23,0.22,54.61,LOS
42,-13685670.21,52,51,-1,52,17835.58,370.23,0,54.52,LOS
42,-13885932.63,52,51,-1,53,17836.27,369.22,0.07,54.08,LOS
42,-13904138.15,52,51,-1,52,17836.1,369.38,-0.16,54.1,LOS
42,-13922343.83,52,51,-1,52,17836.31,368.86,0.52,54.58,LOS
42,-13940549.59,52,51,-1,52,17836.45,369.02,-0.16,54.84,LOS
42,-13958755.26,52,51,-1,52,17836.42,369.04,-0.02,55.03,LOS
42,-13976960.44,52,51,-1,52,17835.97,369.48,-0.44,54.71,LOS
42,-13995165.6,52,51,-1,52,17835.99,369.14,0.33,54.66,LOS
42,-14013370.79,52,51,-1,52,17836.08,369.04,0.11,54.66,LOS
42,-14031575.63,52,51,-1,52,17835.77,369.04,0,54.6,LOS
42,-14049782.24,52,51,-1,52,17835.74,370.27,-1.23,55.12,LOS
42,-14067987.97,52,51,-1,52,17835.66,367.95,2.32,57.15,LOS
42,-14086192.64,52,51,-1,52,17835.79,368.42,-0.47,57.52,LOS
42,-14887167.66,52,51,-1,51,17837.06,365.72,0.9,70.45,LOS
43,-15287641.41,52,51,-1,53,17839.11,365.05,-0.22,69.44,NLOS
43,-15305845.04,52,51,-1,53,17839.13,364.75,0.3,69.38,NLOS
43,-16179586.76,52,51,-1,51,17841.13,361.86,-0.21,61.19,NLOS
43,-16197789.37,52,51,-1,52,17841.12,361.56,0.3,61.3,NLOS
43,-16215992.12,52,51,-1,52,17841.32,361.65,-0.09,61.25,NLOS
43,-16234194.72,52,51,-1,52,17841.22,361.75,-0.09,61.05,NLOS
43,-16252397.01,52,51,-1,52,17840.98,361.69,0.06,60.85,NLOS
43,-16270599.31,52,51,-1,52,17841.04,361.62,0.07,60.65,NLOS
43,-16288801.67,52,51,-1,52,17841.16,361.51,0.12,60.5,NLOS
43,-16398014.93,52,51,-1,52,17841.15,361.51,-0.36,59.38,NLOS
43,-16434408.32,52,51,-1,52,17842.6,353.16,25.6,49.27,NLOS
43,-16452612.61,52,51,-1,52,17841.17,360.81,-7.65,51.95,NLOS
43,-16470814.65,52,51,-1,52,17841.48,372.9,-12.09,39.8,NLOS
43,-16489016.81,52,51,-1,52,17841.67,361.62,11.28,38.87,NLOS
43,-16507219.55,52,51,-1,52,17841.54,356.49,5.13,43.01,NLOS
43,-16525419.93,52,51,-1,52,17841.54,360.87,-4.38,42.69,NLOS
43,-16543621.19,52,51,-1,52,17841.71,360.54,0.33,42.65,NLOS
43,-16561823.36,52,51,-1,52,17841.72,359.88,0.66,43.22,NLOS
52,-2441521.38,52,51,-1,51,18576.25,444.5,-3.38,-19.02,NLOS
52,-2459720.55,52,51,-1,52,18645.98,445.87,1.37,-19.95,NLOS
52,-2477920.31,52,51,-1,52,18646.1,445.7,-0.17,-20.59,NLOS
52,-2496121.55,52,51,-1,52,18646.32,445.92,0.22,-19.75,NLOS
52,-2514321.61,52,51,-1,52,18646.56,445.87,-0.05,-20.39,NLOS
52,-2532521.98,52,51,-1,52,18646.59,445.9,0.03,-20.71,NLOS
52,-2550725.85,52,51,-1,52,18646.6,442.62,-3.28,-20.85,NLOS
52,-2714532.06,52,51,-1,53,18647.16,446.19,-0.29,-20.04,NLOS
52,-2732732.75,52,51,-1,52,18647.3,446.62,0.44,-20.05,NLOS
52,-2750931.3,52,51,-1,52,18644.83,446.23,-0.39,-20.1,NLOS
52,-2769132.61,52,51,-1,52,18647.73,446.73,0.5,-19.8,NLOS
52,-2787333.58,52,51,-1,52,18647.51,446.79,0.06,-19.52,NLOS
52,-2805533.84,52,51,-1,52,18646.86,446.76,-0.04,-19.37,NLOS
52,-2823733.96,52,51,-1,52,18646.82,447.01,0.25,-19.05,NLOS
52,-2841934.03,52,51,-1,52,18646.86,447.05,0.04,-18.78,NLOS
52,-2860133.02,52,51,-1,52,18646.8,446.98,-0.07,-19.59,NLOS
52,-2878332.95,52,51,-1,52,18646.89,447.37,0.39,-19.16,NLOS
52,-3278736.56,52,51,-1,51,18742.73,451.76,3.86,-18.97,NLOS
52,-3296846.87,52,51,-1,52,18556.22,446.63,-5.13,-18.22,NLOS
52,-3315040.77,52,51,-1,52,18644.12,450.59,3.95,-17.83,NLOS
52,-3333314.68,52,51,-1,52,18725.87,452,1.41,-17.77,NLOS
52,-3351514.73,52,51,-1,52,18649.01,448.3,-3.7,-18.42,NLOS
42,-10044482.83,52,52,0,52,17825.14,380.47,0.86,68.35,LOS
42,-10354016.36,52,52,0,53,17825.76,381.15,0.36,77.86,LOS
42,-11136884.58,52,52,0,52,17827.3,374.01,6.28,77.96,LOS
42,-12593321.63,52,52,0,52,17832.07,373.96,-0.08,51.91,LOS
42,-12702559.99,52,52,0,53,17832.47,373.72,0.07,53.69,LOS
42,-13703875.76,52,52,0,52,17835.47,370.03,0.2,54.57,LOS
42,-13867726.89,52,52,0,53,17836.21,369.29,0.16,53.83,LOS
43,-16307003.98,52,52,0,52,17841.17,361.49,0.02,60.32,NLOS
43,-16325206.26,52,52,0,52,17841.19,361.16,0.32,60.4,NLOS
43,-16343408.49,52,52,0,52,17841.19,361.45,-0.29,60.13,NLOS
43,-16361610.84,52,52,0,52,17841.4,361.26,0.19,59.98,NLOS
43,-16379812.95,52,52,0,52,17841.2,361.15,0.11,59.89,NLOS
52,-2568926.19,52,52,0,52,18646.73,446.95,4.32,-20.3,NLOS
52,-2696331.97,52,52,0,53,18647.15,446.48,-0.73,-19.13,NLOS
42,-10062690.62,53,52,-1,52,17824.95,381.82,-1.34,68.85,LOS
42,-10080899.14,53,52,-1,53,17825.33,381.03,0.79,70.07,LOS
42,-10099107.79,53,52,-1,53,17825.46,380.83,0.2,71.43,LOS
42,-10117315.78,53,52,-1,53,17825.2,381.44,-0.6,72.12,LOS
42,-10135523.78,53,52,-1,53,17825.25,381.37,0.07,72.82,LOS
42,-10281186.24,53,52,-1,54,17825.7,381.08,-0.07,77.52,LOS
42,-10299393.89,53,52,-1,54,17825.75,381.46,-0.38,77.58,LOS
42,-10317601.4,53,52,-1,53,17825.63,381.25,0.22,77.79,LOS
42,-10335808.88,53,52,-1,53,17825.65,381.52,-0.27,77.68,LOS
42,-11155090.38,53,52,-1,52,17827.25,378.65,-4.63,77.96,LOS
42,-11173296.12,53,52,-1,53,17827.06,378.05,0.6,78.5,LOS
42,-11191501.82,53,52,-1,53,17827.11,378.32,-0.27,78.71,LOS
42,-11555594.93,53,52,-1,53,17828.46,382.68,-11.59,59.79,LOS
42,-11573801.57,53,52,-1,53,17828.53,376.5,6.18,60.63,LOS
42,-11592006.8,53,52,-1,53,17828.43,377.75,-1.25,60.07,LOS
42,-11610210.89,53,52,-1,53,17828.49,372.83,4.92,64.36,LOS
42,-11628415.12,53,52,-1,53,17828.7,378.32,-5.49,63.1,LOS
42,-12611527.59,53,52,-1,52,17832.1,373.89,0.07,51.78,LOS
42,-12629733.63,53,52,-1,53,17832.26,373.45,0.43,52.02,LOS
42,-12647939.72,53,52,-1,53,17832.41,373.64,-0.19,52.01,LOS
42,-12666148.34,53,52,-1,53,17832.38,374.01,-0.37,54.23,LOS
42,-12684354.16,53,52,-1,53,17832.36,373.78,0.23,53.96,LOS
42,-13722081.47,53,52,-1,52,17835.71,370.1,-0.07,54.48,LOS
42,-13740287.25,53,52,-1,53,17835.84,369.97,0.13,54.47,LOS
42,-13758492.83,53,52,-1,53,17835.7,369.81,0.16,54.55,LOS
42,-13776698.44,53,52,-1,53,17835.78,370.02,-0.21,54.36,LOS
42,-13794904.11,53,52,-1,53,17835.9,369.6,0.43,54.54,LOS
42,-13813109.85,53,52,-1,53,17836.03,369.47,0.13,54.78,LOS
42,-13831315.52,53,52,-1,53,17836.02,370.98,-1.51,53.45,LOS
42,-13849521.15,53,52,-1,53,17836.05,369.45,1.53,53.59,LOS
42,-14905370.83,53,52,-1,52,17837.13,365.96,-0.24,70.52,LOS
42,-14923573.96,53,52,-1,53,17837.16,366.24,-0.28,70.25,LOS
43,-15251234.05,53,52,-1,54,17838.73,365.11,-0.08,69.78,NLOS
43,-15269437.72,53,52,-1,53,17839.02,364.83,0.28,69.75,NLOS
52,-2587127.18,53,52,-1,52,18646.9,446.52,-0.43,-19.72,NLOS
52,-2605327.53,53,52,-1,53,18646.9,446.53,0,-19.77,NLOS
52,-2623527.87,53,52,-1,53,18646.98,446.91,0.38,-19.53,NLOS
52,-2641730.23,53,52,-1,53,18646.99,444.22,-2.68,-19.97,NLOS
52,-2659930.54,53,52,-1,53,18647.12,447.05,2.82,-19.76,NLOS
52,-2678130.87,53,52,-1,53,18647.27,447.21,0.16,-19.53,NLOS
52,-3369714.11,53,52,-1,52,18649.66,450.75,2.45,-17.94,NLOS
52,-3387839.84,53,52,-1,53,18574.21,449.05,-1.7,-17.37,NLOS
52,-3406112.43,53,52,-1,53,18725.23,453.48,4.43,-16.53,NLOS
52,-3424310.67,53,52,-1,53,18650.01,451.42,-2.06,-16.89,NLOS
52,-3442436.25,53,52,-1,53,18574.68,449.24,-2.17,-16.76,NLOS
52,-3460635.16,53,52,-1,53,18650.09,451.2,1.96,-16.75,NLOS
52,-3478834.62,53,52,-1,53,18650.18,450.99,-0.21,-16.49,NLOS
52,-3497035.2,53,52,-1,53,18650.46,449.77,-1.22,-16.61,NLOS
52,-3515235.02,53,52,-1,53,18650.64,450.26,0.49,-17.2,NLOS
52,-3533434.57,53,52,-1,53,18650.58,451.4,1.14,-16.85,NLOS
52,-3551635.81,53,52,-1,53,18650.75,449.78,-1.62,-16.61,NLOS
52,-3569834.25,53,52,-1,53,18650.5,451.93,2.15,-16.77,NLOS
52,-3588033.88,53,52,-1,53,18650.46,452.2,0.26,-15.44,NLOS
52,-3606232.46,53,52,-1,53,18650.8,452.23,0.04,-15.47,NLOS
52,-3624430.59,53,52,-1,53,18650.45,451.88,-0.35,-15.94,NLOS
52,-3642629.3,53,52,-1,53,18650.19,451.61,-0.26,-15.83,NLOS
52,-3660827.01,53,52,-1,53,18650.26,451.68,0.07,-16.72,NLOS
52,-3679026.08,53,52,-1,53,18650.33,451.46,-0.22,-16.56,NLOS
52,-3697223.24,53,52,-1,53,18649.83,452.15,0.69,-17.1,NLOS
52,-3715421.18,53,52,-1,53,18649.82,452.14,0,-16.86,NLOS
52,-3733618.38,53,52,-1,53,18650.05,452.36,0.21,-17.36,NLOS
52,-3751813.16,53,52,-1,53,18646.8,451.8,-0.56,-17.59,NLOS
52,-3770009.48,53,52,-1,53,18648.81,452.6,0.8,-17.47,NLOS
52,-3788205.37,53,52,-1,53,18649.06,452.55,-0.05,-18.09,NLOS
52,-3806402.85,53,52,-1,53,18649.77,452.66,0.1,-17.71,NLOS
52,-3824600.2,53,52,-1,53,18649.35,451.63,-1.03,-18.06,NLOS
52,-3879192.07,53,52,-1,53,18648.05,450.03,-3.34,-17.8,NLOS
52,-3897386.33,53,52,-1,53,18648.45,454.03,4,-17.95,NLOS
52,-3915581.59,53,52,-1,53,18648.62,454.5,0.47,-16.79,NLOS
52,-3933775.8,53,52,-1,53,18648.58,453.55,-0.95,-17.58,NLOS
52,-3951971.89,53,52,-1,53,18649.27,453.05,-0.5,-17.7,NLOS
52,-3970168.23,53,52,-1,53,18649.97,453.45,0.4,-17.86,NLOS
52,-4206712.49,53,52,-1,54,18649.54,454.87,0.54,-16.75,NLOS
52,-4224912.77,53,52,-1,54,18653.84,453.79,-1.09,-16.57,NLOS
52,-4243103.06,53,52,-1,53,18644.84,454.97,1.18,-16.2,NLOS
52,-4697896.18,53,52,-1,53,18657.09,456.69,1.87,-19.04,NLOS
52,-4716092.67,53,52,-1,53,18653.04,456.23,-0.46,-19.36,NLOS
52,-4734288.9,53,52,-1,53,18652.88,456.06,-0.16,-19.92,NLOS
52,-4752485.4,53,52,-1,53,18652.69,456.46,0.4,-19.63,NLOS
52,-4770681.87,53,52,-1,53,18652.74,456.81,0.35,-19.07,NLOS
52,-4788878.64,53,52,-1,53,18653.14,456.61,-0.2,-18.8,NLOS
52,-4807074.28,53,52,-1,53,18653.41,457.76,1.15,-18.76,NLOS
52,-4825270.97,53,52,-1,53,18653.62,457.36,-0.4,-18.28,NLOS
52,-4843467.32,53,52,-1,53,18653.86,457,-0.36,-18.73,NLOS
52,-4861665.13,53,52,-1,53,18653.79,455.43,-1.57,-19.23,NLOS
52,-4879862.44,53,52,-1,53,18653.85,456.09,0.66,-19.61,NLOS
52,-4898059.48,53,52,-1,53,18653.88,456.42,0.33,-19.98,NLOS
52,-4916257.21,53,52,-1,53,18653.98,456.51,0.1,-19.65,NLOS
52,-4934454.5,53,52,-1,53,18653.99,456.83,0.32,-19.46,NLOS
52,-4952651.66,53,52,-1,53,18654.25,457.1,0.26,-19.4,NLOS
52,-4970849.24,53,52,-1,53,18654.44,457.28,0.19,-18.93,NLOS
52,-4989046.53,53,52,-1,53,18654.63,457.47,0.18,-18.74,NLOS
52,-5007244.49,53,52,-1,53,18654.93,457.47,0.01,-18.18,NLOS
52,-5025442.05,53,52,-1,53,18655.05,457.3,-0.18,-18.33,NLOS
52,-5043640.04,53,52,-1,53,18655.19,457.74,0.44,-17.74,NLOS
42,-10153731.59,53,53,0,53,17825.04,381.19,0.18,73.64,LOS
42,-10171939.27,53,53,0,53,17825.21,381.26,-0.07,74.33,LOS
42,-11209707.44,53,53,0,53,17827.19,378.34,-0.02,78.83,LOS
42,-11537388.21,53,53,0,54,17828.54,371.09,23.37,65.17,LOS
42,-14941777.07,53,53,0,53,17837.2,365.9,0.34,70.26,LOS
43,-15233030.6,53,53,0,54,17838.79,365.03,0.07,70.02,NLOS
52,-3842798.81,53,53,0,53,18651.75,452.83,1.2,-18.35,NLOS
52,-3860992.82,53,53,0,53,18648.1,453.37,0.54,-19.05,NLOS
52,-3988364.34,53,53,0,53,18649.82,452.99,-0.45,-18.55,NLOS
52,-4006560.2,53,53,0,53,18649.43,453.8,0.81,-18.3,NLOS
52,-4024756.01,53,53,0,53,18649.51,454.49,0.69,-17.49,NLOS
52,-4061148.77,53,53,0,54,18650.27,454.66,0.86,-16.54,NLOS
52,-4079345.17,53,53,0,54,18650.34,454.13,-0.53,-16.35,NLOS
52,-4097541.37,53,53,0,53,18650.17,454.27,0.14,-16.05,NLOS
52,-4115736.95,53,53,0,53,18650.17,453.97,-0.3,-16.67,NLOS
52,-4643303.41,53,53,0,54,18652.85,456.65,-0.36,-18.4,NLOS
52,-4661560.51,53,53,0,54,18715.47,457.81,1.16,-18.97,NLOS
52,-4679695.28,53,53,0,53,18590.16,454.82,-2.99,-19.54,NLOS
42,-10190147.01,54,53,-1,53,17825.34,381.45,-0.18,74.77,LOS
42,-10208354.89,54,53,-1,54,17825.45,381.24,0.21,75.36,LOS
42,-10226562.75,54,53,-1,54,17825.44,381.21,0.03,75.92,LOS
42,-10244770.51,54,53,-1,54,17825.41,381.23,-0.03,76.39,LOS
42,-10262978.44,54,53,-1,54,17825.7,381.01,0.23,77.02,LOS
42,-11227912.77,54,53,-1,53,17827.11,378.57,-0.23,78.66,LOS
42,-11246117.83,54,53,-1,54,17826.81,378.48,0.1,78.53,LOS
42,-11264323.03,54,53,-1,54,17826.95,378.28,0.2,78.54,LOS
42,-11282528.47,54,53,-1,54,17827.25,378.28,0,78.48,LOS
42,-11300733.8,54,53,-1,54,17827.25,378.03,0.25,78.61,LOS
42,-11318939.32,54,53,-1,54,17827.47,378.07,-0.04,78.63,LOS
42,-11337144.93,54,53,-1,54,17827.57,377.92,0.15,78.75,LOS
42,-11355350.61,54,53,-1,54,17827.78,378.09,-0.17,78.63,LOS
42,-11373556.01,54,53,-1,54,17827.56,377.71,0.38,78.84,LOS
42,-11391761.3,54,53,-1,54,17827.49,377.76,-0.05,78.93,LOS
42,-11446377.74,54,53,-1,54,17828.19,377.42,0.14,79.48,LOS
42,-11464583.37,54,53,-1,54,17828.08,377.48,-0.06,79.61,LOS
42,-11482788.85,54,53,-1,54,17828.03,377.27,0.21,79.89,LOS
42,-11500994.51,54,53,-1,54,17828.3,377.32,-0.05,80.06,LOS
43,-14959980.21,54,53,-1,53,17837.3,365.8,0.09,70.3,NLOS
43,-14978183.47,54,53,-1,54,17837.47,365.62,0.18,70.46,NLOS
43,-14996386.98,54,53,-1,54,17837.79,365.61,0.01,70.58,NLOS
43,-15014590.22,54,53,-1,54,17837.59,365.82,-0.21,70.42,NLOS
43,-15032793.35,54,53,-1,54,17837.56,365.57,0.25,70.45,NLOS
43,-15214827.01,54,53,-1,55,17838.71,365.1,0.13,70.13,NLOS
52,-4042953.23,54,53,-1,53,18650.02,453.8,-0.69,-16.48,NLOS
52,-4133933.36,54,53,-1,53,18650.22,454.03,0.06,-16.46,NLOS
52,-4152130.04,54,53,-1,54,18650.51,454.02,-0.01,-16.29,NLOS
52,-4170326.62,54,53,-1,54,18650.86,454.39,0.36,-16.21,NLOS
52,-4188517.39,54,53,-1,54,18646,454.33,-0.06,-17.15,NLOS
52,-4261298.05,54,53,-1,53,18649.75,455.09,0.11,-15.91,NLOS
52,-4279492.98,54,53,-1,54,18649.76,455.11,0.02,-15.68,NLOS
52,-4297686.69,54,53,-1,54,18649.49,455.13,0.03,-16.38,NLOS
52,-4315881.15,54,53,-1,54,18649.69,455.04,-0.1,-16.62,NLOS
52,-4334069.65,54,53,-1,54,18640.37,452.61,-2.43,-15.93,NLOS
52,-4352263.76,54,53,-1,54,18650.21,456.75,4.14,-15.33,NLOS
52,-4370457.36,54,53,-1,54,18649.85,456.09,-0.65,-15.53,NLOS
52,-4388651.24,54,53,-1,54,18649.77,455.71,-0.38,-15.76,NLOS
52,-4406845.74,54,53,-1,54,18649.61,455.56,-0.15,-15.36,NLOS
52,-4425039.17,54,53,-1,54,18649.86,456.11,0.55,-15.74,NLOS
52,-4443233.87,54,53,-1,54,18650.29,456.24,0.13,-15.15,NLOS
52,-4461428.87,54,53,-1,54,18650.7,454.84,-1.4,-16.05,NLOS
52,-4479624.24,54,53,-1,54,18650.77,454.9,0.07,-16.59,NLOS
52,-4497736.97,54,53,-1,54,18566.22,452.49,-2.41,-17.61,NLOS
52,-4515993.25,54,53,-1,54,18713.38,457.25,4.76,-17.49,NLOS
52,-4534128.61,54,53,-1,54,18589.51,455.09,-2.16,-16.58,NLOS
52,-4552384.32,54,53,-1,54,18713.98,457.84,2.75,-17.04,NLOS
52,-4570580.34,54,53,-1,54,18652.05,455.86,-1.97,-17.21,NLOS
52,-4588714.88,54,53,-1,54,18589.88,454.54,-1.32,-18.03,NLOS
52,-4606911.43,54,53,-1,54,18652.38,455.28,0.74,-18.58,NLOS
52,-4625107.37,54,53,-1,54,18652.62,457.01,1.73,-18.24,NLOS
42,-11409966.62,54,54,0,54,17827.61,377.68,0.08,79.05,LOS
42,-11428171.99,54,54,0,54,17827.73,377.56,0.12,79.22,LOS
43,-15050996.4,54,54,0,54,17837.54,365.59,-0.02,70.41,NLOS
43,-15196623.42,54,54,0,55,17838.56,365.23,-0.14,70.24,NLOS
43,-15069199.68,55,54,-1,54,17837.84,365.6,-0.01,70.29,NLOS
43,-15087403.13,55,54,-1,55,17838.08,365.37,0.23,70.34,NLOS
43,-15105606.61,55,54,-1,55,17838.19,365.27,0.1,70.42,NLOS
43,-15123809.92,55,54,-1,55,17838.08,365.38,-0.1,70.34,NLOS
43,-15142013.26,55,54,-1,55,17838.17,364.99,0.38,70.58,NLOS
43,-15160216.5,55,54,-1,55,17838.13,365.33,-0.34,70.41,NLOS
43,-15178419.91,55,54,-1,55,17838.38,365.1,0.24,70.43,NLOS
52,-1475495.6,49,48,-1,49,18680.73,480.97,0.5,-25.7,NLOS
52,-1493695.55,49,48,-1,49,18680.81,480.74,-0.23,-25.85,NLOS
52,-1511895.55,49,48,-1,49,18680.95,481.48,0.74,-25.35,NLOS
52,-1530095.62,49,48,-1,49,18681.1,481.33,-0.15,-25.08,NLOS
52,-1548295.78,49,48,-1,49,18681.29,481.21,-0.12,-25.02,NLOS
52,-1566496.01,49,48,-1,49,18681.45,481.06,-0.15,-25.19,NLOS
52,-1584695.89,49,48,-1,49,18681.18,481.09,0.03,-25.41,NLOS
52,-1602895.81,49,48,-1,49,18681.32,481.21,0.13,-25.59,NLOS
52,-1621095.75,49,48,-1,49,18681.43,481.62,0.41,-25.45,NLOS
52,-1639295.47,49,48,-1,49,18681.29,481.48,-0.14,-25.53,NLOS
52,-1657495.24,49,48,-1,49,18681.42,481.61,0.13,-25.57,NLOS
50,-2076950.25,49,48,-1,50,18676.88,477.07,0.35,-25.07,NLOS
52,-1930492.68,49,48,-1,48,18682.86,482.8,-0.26,-25.13,NLOS
50,-2095150.23,49,48,-1,49,18676.9,476.81,-0.25,-25.19,NLOS
52,-1948692.79,49,48,-1,49,18683.05,482.99,0.19,-25.12,NLOS
50,-2113350.31,49,48,-1,49,18677.08,477,0.19,-25.21,NLOS
52,-1966892.95,49,48,-1,49,18683.19,483.12,0.13,-25.06,NLOS
50,-2131550.44,49,48,-1,49,18677.22,477.13,0.13,-25.18,NLOS
52,-1985093.17,49,48,-1,49,18683.35,483.28,0.16,-24.94,NLOS
50,-2149750.63,49,48,-1,49,18677.37,477.27,0.14,-25.08,NLOS
50,-2167950.75,49,48,-1,49,18677.38,477.27,0,-25.07,NLOS
50,-2186150.7,49,48,-1,49,18677.32,477.2,-0.08,-25.22,NLOS
50,-2204350.77,49,48,-1,49,18677.52,477.38,0.19,-25.26,NLOS
50,-2222550.96,49,48,-1,49,18677.74,477.89,0.51,-24.86,NLOS
50,-2240751.16,49,48,-1,49,18677.83,477.98,0.08,-24.47,NLOS
52,-2112494.41,49,48,-1,50,18683.99,484.18,0.37,-23.5,NLOS
52,-2130694.7,49,48,-1,49,18684.13,484.01,-0.17,-23.31,NLOS
52,-2148895.09,49,48,-1,49,18684.32,484.19,0.18,-23.02,NLOS
52,-2167095.41,49,48,-1,49,18684.34,484.2,0.01,-22.8,NLOS
52,-2185295.73,49,48,-1,49,18684.43,484.29,0.09,-22.58,NLOS
52,-2203495.91,49,48,-1,49,18684.37,484.22,-0.07,-22.5,NLOS
52,-2221695.97,49,48,-1,49,18684.34,483.9,-0.32,-22.84,NLOS
52,-2239896.03,49,48,-1,49,18684.43,484.28,0.38,-22.88,NLOS
52,-2385495.56,49,48,-1,48,18684.93,485.09,0.4,-23.85,NLOS
52,-2403695.41,49,48,-1,49,18684.94,485.11,0.02,-23.8,NLOS
52,-2421895.37,49,48,-1,49,18685.12,485.3,0.19,-23.64,NLOS
52,-2440095.65,49,48,-1,49,18685.52,485.42,0.11,-23.46,NLOS
52,-2458296,49,48,-1,49,18685.66,485.56,0.14,-23.21,NLOS
52,-2476496.27,49,48,-1,49,18685.66,485.56,0,-23.05,NLOS
52,-2494696.46,49,48,-1,49,18685.67,485.57,0.01,-22.95,NLOS
52,-2512896.73,49,48,-1,49,18685.83,485.73,0.15,-22.79,NLOS
52,-2531096.89,49,48,-1,49,18685.81,485.71,-0.01,-22.72,NLOS
52,-2549297.01,49,48,-1,49,18685.84,485.74,0.03,-22.7,NLOS
52,-2567497.24,49,48,-1,49,18686.05,486.24,0.5,-22.27,NLOS
52,-2585697.37,49,48,-1,49,18686.02,485.93,-0.32,-22.24,NLOS
50,-2859555.38,49,48,-1,48,18680.51,480.77,0.36,-21.87,NLOS
52,-2713098.89,49,48,-1,50,18686.74,486.65,-0.14,-20.83,NLOS
50,-2877755.71,49,48,-1,49,18680.65,480.61,-0.17,-21.65,NLOS
52,-2731299.11,49,48,-1,50,18686.77,486.68,0.02,-20.71,NLOS
50,-2895955.98,49,48,-1,49,18680.68,480.64,0.03,-21.48,NLOS
52,-2749499.4,49,48,-1,49,18686.92,486.83,0.16,-20.51,NLOS
50,-2914156.32,49,48,-1,49,18680.83,480.78,0.15,-21.24,NLOS
52,-2767699.68,49,48,-1,49,18687.06,486.97,0.13,-20.33,NLOS
50,-2932356.71,49,48,-1,49,18680.96,480.91,0.13,-20.95,NLOS
52,-2785900.02,49,48,-1,49,18687.13,486.75,-0.22,-20.39,NLOS
52,-2804100.39,49,48,-1,49,18687.25,487.15,0.4,-20.13,NLOS
52,-2822300.81,49,48,-1,49,18687.4,486.7,-0.45,-20.4,NLOS
52,-2840501.34,49,48,-1,49,18687.59,486.89,0.19,-20.57,NLOS
52,-2858701.76,49,48,-1,49,18687.56,487.16,0.27,-20.55,NLOS
52,-2876902.04,49,48,-1,49,18687.5,484.7,-2.46,-23.07,NLOS
52,-2895102.31,49,48,-1,49,18687.58,487.18,2.47,-23.2,NLOS
52,-2913302.68,49,48,-1,49,18687.75,487.65,0.48,-22.93,NLOS
52,-2931503.06,49,48,-1,49,18687.85,487.46,-0.2,-22.95,NLOS
52,-3004304.86,49,48,-1,48,18688.14,487.77,-0.02,-23.05,NLOS
52,-3022505.05,49,48,-1,49,18688.05,487.68,-0.1,-23.26,NLOS
52,-3040705.3,49,48,-1,49,18688.2,487.81,0.14,-23.41,NLOS
50,-3296365.37,49,48,-1,50,18682.63,483.16,0.97,-21.8,NLOS
50,-3314565.77,49,48,-1,49,18682.67,483.79,0.63,-20.31,NLOS
50,-3332766.06,49,48,-1,49,18682.67,484.08,0.29,-18.61,NLOS
50,-3350966.4,49,48,-1,49,18682.8,482.39,-1.68,-18.68,NLOS
50,-3369161.85,49,48,-1,49,18682.85,482.73,0.34,-23.33,NLOS
50,-3387362.09,49,48,-1,49,18682.88,482.46,-0.27,-23.49,NLOS
49,-3605767.3,49,48,-1,48,18684.32,485.72,2.14,-17.69,NLOS
49,-3623967.97,49,48,-1,49,18684.29,483.61,-2.11,-17.72,NLOS
49,-3642168.78,49,48,-1,49,18684.51,483.83,0.22,-17.62,NLOS
49,-3660369.74,49,48,-1,49,18684.74,484.06,0.23,-17.36,NLOS
49,-3678570.68,49,48,-1,49,18684.8,483.82,-0.24,-17.42,NLOS
49,-3696771.48,49,48,-1,49,18684.73,484.06,0.24,-17.32,NLOS
49,-3714972.15,49,48,-1,49,18684.68,484.01,-0.05,-17.35,NLOS
49,-3733172.71,49,48,-1,49,18684.65,483.98,-0.03,-17.49,NLOS
49,-3751373.14,49,48,-1,49,18684.61,484.23,0.25,-17.46,NLOS
49,-3769573.64,49,48,-1,49,18684.76,488.28,4.05,-13.46,NLOS
49,-3787774.17,49,48,-1,49,18684.88,484.48,-3.79,-13.33,NLOS
49,-3805974.6,49,48,-1,49,18684.86,484.46,-0.03,-13.31,NLOS
49,-3824175.13,49,48,-1,49,18685.05,484.65,0.19,-13.17,NLOS
49,-3842365.98,49,48,-1,49,18685.13,485.02,0.37,-22.42,NLOS
49,-3860566.35,49,48,-1,49,18685.43,485.02,0,-22.46,NLOS
